smap,9.99999999973e-07
infer,0.000391
foldmap_annots,2.99999999992e-06
state,1.00000000003e-06
smap,3.00000000003e-06
infer,0.00031
constraints,2.99999999998e-06
foldmap_annots,7.99999999995e-06
state,2e-06
smap,1.8e-05
infer,0.000446
constraints,7.00000000009e-06
foldmap_annots,1.7e-05
state,1.20000000001e-05
smap,4.20000000002e-05
infer,0.000824
constraints,2.89999999996e-05
foldmap_annots,4.39999999998e-05
state,3.2e-05
smap,5.29999999997e-05
infer,0.002379
constraints,0.000109
foldmap_annots,9.09999999999e-05
state,3.70000000001e-05
smap,7.30000000002e-05
infer,0.00324
constraints,0.000166
foldmap_annots,0.000102
state,2.00000000006e-06
smap,1.6e-05
infer,0.000499
constraints,1.2e-05
foldmap_annots,2e-05
state,3.50000000003e-05
smap,8.20000000004e-05
infer,0.002689
constraints,0.000135999999999
foldmap_annots,0.000136
state,7.3e-05
smap,0.000192
infer,0.005026
constraints,0.00027
foldmap_annots,0.000268
state,6.39999999996e-05
smap,0.000199999999999
infer,0.00524
constraints,0.000259999999999
foldmap_annots,0.000272
state,8.60000000001e-05
smap,0.000242000000001
infer,0.047582
constraints,0.000266000000001
foldmap_annots,0.000293
state,6.60000000002e-05
smap,0.000156999999999
infer,0.005033
constraints,0.000240999999999
foldmap_annots,0.000222
state,4.6e-05
smap,8.59999999996e-05
infer,0.003425
constraints,0.00022
foldmap_annots,0.000114
state,5.00000000014e-06
smap,5.00000000001e-05
infer,0.000865
constraints,5.69999999999e-05
foldmap_annots,6.7e-05
state,4.3e-05
smap,0.000122
infer,0.002629
constraints,0.000154
foldmap_annots,0.000172999999999
state,3.29999999996e-05
smap,8.80000000001e-05
infer,0.002375
constraints,0.00012
foldmap_annots,0.000134999999999
state,3.1e-05
smap,9.19999999995e-05
infer,0.00231
constraints,0.000116
foldmap_annots,0.000126
state,9.19999999998e-05
smap,0.000221
infer,0.006263
constraints,0.000256
foldmap_annots,0.000262000000001
state,6.99999999998e-06
smap,3.2e-05
infer,0.000534
constraints,1.4e-05
foldmap_annots,3.00000000002e-05
state,4.99999999992e-06
smap,1.90000000001e-05
infer,0.000432
constraints,9.00000000015e-06
foldmap_annots,2.19999999999e-05
state,1.29999999997e-05
smap,4.00000000003e-05
infer,0.00105
constraints,4.39999999999e-05
foldmap_annots,6.29999999994e-05
state,2.90000000002e-05
smap,8.19999999995e-05
infer,0.002343
constraints,0.00013
foldmap_annots,0.000131000000001
state,2.00000000006e-06
smap,9.99999999995e-06
infer,0.000261
foldmap_annots,1.5e-05
state,5.19999999997e-05
smap,8.20000000009e-05
infer,0.004292
constraints,0.000186
foldmap_annots,0.000124999999999
state,2.00000000002e-05
smap,3.80000000002e-05
infer,0.001162
constraints,5.30000000003e-05
foldmap_annots,4.80000000003e-05
state,2.99999999995e-05
smap,5.80000000002e-05
infer,0.001898
constraints,9.2e-05
foldmap_annots,7.19999999996e-05
state,7.00000000009e-06
smap,2.29999999998e-05
infer,0.000521
constraints,1.9e-05
foldmap_annots,1.8e-05
state,1.1e-05
smap,4.9e-05
infer,0.000592
constraints,1.50000000001e-05
foldmap_annots,2.39999999999e-05
state,2.09999999998e-05
smap,6.30000000001e-05
infer,0.000822
constraints,3.40000000003e-05
foldmap_annots,4.69999999999e-05
state,2.29999999998e-05
smap,6.8e-05
infer,0.001287
constraints,0.000102
foldmap_annots,5.70000000001e-05
state,1.49999999999e-05
smap,3.1e-05
infer,0.000728
constraints,3.99999999994e-05
foldmap_annots,2.70000000001e-05
state,0.000346000000002
smap,0.000770999999999
infer,0.079315
constraints,0.001751
