0.000199,0,0,
0.000193,0,0,
0.000265,1,2,
0.000455,7,7,
0.000964,23,16,
0.00111,33,17,
0.00023,1,2,
0.000774,26,15,
0.001174,47,23,
0.001368,47,25,
0.001368,46,23,
0.001949,39,28,
0.00136,33,23,
0.000253,1,2,
0.000758,28,16,
0.000896,27,17,
0.000847,27,17,
0.002352,45,34,
0.000268,2,4,
0.000221,1,2,
0.000408,8,8,
0.000721,26,15,
0.000176,0,0,
0.00174,40,29,
0.000646,11,13,
0.000809,21,15,
0.000334,3,5,
0.000343,3,5,
0.000431,6,8,
0.000715,16,15,
0.000326,3,5,
0.070211,247,208,
0.000248,1,2,
0.194383,285,243,
0.000336,4,6,
0.000701,16,15,
0.000183,0,0,
0.000186,0,0,
0.000188,0,0,
0.000182,0,0,
0.000177,0,0,
0.000337,3,5,
0.512857,765,575,
0.000235,1,2,
0.153899,477,340,
0.000269,2,3,
0.354048,551,390,
0.000237,1,2,
2.044919,1573,1051,
0.000241,1,2,
0.582886,943,656,
0.000264,1,2,
0.239153,530,369,
0.000244,1,2,
0.774414,1245,854,
0.000217,1,2,
0.001647,23,31,
0.000157000000001,0,0,
0.06798,270,204,
0.000163000000001,0,0,
3.818547,2608,1673,
0.000154999999999,0,0,
1.728928,1523,977,
0.000156,0,0,
7.734525,4168,2575,
0.000155999999997,0,0,
3.771001,2501,1630,
0.000178999999999,0,0,
1.335676,1342,855,
0.000199000000002,0,0,
6.113839,3583,2268,
0.000158999999996,0,0,
3.401812,2467,1538,
0.000160999999999,0,0,
1.410531,1359,858,
0.000154999999999,0,0,
6.372384,3870,2458,
0.000343999999998,4,7,
4.012392,2554,1782,
0.000382999999999,6,9,
3.111973,2085,1659,
0.00018,0,0,
0.000298999999998,4,5,
0.000153999999995,0,0,
0.007406,86,72,
0.000289999999993,3,5,
0.034998,196,171,
0.000178999999989,0,0,
0.000416000000001,15,10,
0.000242999999998,0,0,
0.000724000000005,17,14,
0.000221999999994,0,0,
0.000747000000004,19,18,
0.00129800000001,2,3,
0.017312,145,115,
0.000253999999998,2,3,
0.277975,684,466,
0.000351000000009,3,5,
0.025661,165,138,
0.000265000000013,2,3,
0.057188,224,174,
0.000264000000001,2,3,
4.293362,2470,1719,
0.000341000000006,3,5,
0.04759,248,203,
0.00039799999999,7,8,
0.000417999999996,7,8,
0.000463999999994,6,10,
0.01352,237,133,
0.000226999999995,1,2,
0.000315999999998,3,6,
0.00029099999999,3,5,
0.000489999999999,8,11,
0.000236000000001,1,2,
0.115185,439,323,
0.000232000000011,1,2,
0.067291,288,209,
0.000354999999999,8,7,
0.983919,1380,743,
0.000504000000006,11,12,
1.208467,1043,610,
0.000433999999998,10,10,
3.016456,1981,1109,
0.000277999999994,2,4,
0.378764,701,546,
0.000262000000006,2,4,
0.51407,701,546,
0.000265999999996,2,4,
0.275536,504,414,
0.000268000000005,2,4,
0.256541,504,414,
0.000546999999997,10,12,
0.561588,878,568,
0.000566000000006,11,14,
0.903594,954,712,
0.000160999999991,0,0,
0.000281000000001,7,5,
0.00326800000002,116,58,
0.000158999999996,0,0,
0.000152,0,0,
0.000353000000004,4,8,
0.000236999999998,4,3,
0.286478,968,658,
0.000407999999993,18,11,
0.1056,555,417,
0.000439,10,10,
0.059176,303,245,
0.000444000000002,13,11,
0.030678,245,203,
0.000213000000002,0,0,
0.000202000000002,0,0,
0.000293999999997,2,3,
0.704271,961,634,
0.000184000000004,0,0,
0.01655,227,141,
