infer,0.000439
foldmap_annots,4.00000000006e-06
state,1.00000000003e-06
smap,4e-06
infer,0.000386
constraints,2.99999999998e-06
foldmap_annots,7.00000000003e-06
state,4e-06
smap,9.99999999973e-07
infer,0.000435
constraints,4.00000000006e-06
foldmap_annots,2.29999999999e-05
state,1.59999999999e-05
smap,9.99999999973e-07
infer,0.000777
constraints,3.00000000001e-05
foldmap_annots,4.90000000001e-05
state,3.7e-05
smap,8.99999999998e-06
infer,0.001436
constraints,9.2e-05
foldmap_annots,0.000107
state,3.79999999999e-05
smap,9.00000000004e-06
infer,0.002148
constraints,0.000161
foldmap_annots,0.000139
state,2.99999999998e-06
smap,2e-06
infer,0.000501
constraints,1.4e-05
foldmap_annots,2.59999999999e-05
state,1.10000000001e-05
smap,2e-06
infer,0.001148
constraints,5.60000000004e-05
foldmap_annots,7.6e-05
state,1.6e-05
smap,2e-06
infer,0.001644
constraints,8.89999999999e-05
foldmap_annots,0.000111
state,1.80000000001e-05
smap,9.99999999973e-07
infer,0.001592
constraints,8.8e-05
foldmap_annots,0.000115999999999
state,1.19999999997e-05
smap,1.00000000003e-06
infer,0.001548
constraints,7.99999999997e-05
foldmap_annots,0.000108000000001
state,3.8e-05
smap,6.00000000006e-06
infer,0.00162
constraints,7.40000000007e-05
foldmap_annots,0.000143999999999
state,6.4e-05
smap,1.00000000001e-05
infer,0.00252
constraints,0.000114000000001
foldmap_annots,0.000207
smap,1.99999999995e-06
infer,0.001013
constraints,4.00000000004e-05
foldmap_annots,4.89999999997e-05
state,1.50000000002e-05
smap,2.00000000006e-06
infer,0.001253
constraints,5.80000000003e-05
foldmap_annots,9.19999999999e-05
state,2.19999999999e-05
smap,5.00000000003e-06
infer,0.00104
constraints,4.79999999998e-05
foldmap_annots,8.29999999997e-05
state,2.19999999999e-05
smap,4.00000000012e-06
infer,0.001008
constraints,4.4e-05
foldmap_annots,0.000104
state,3.9e-05
smap,7.00000000009e-06
infer,0.002223
constraints,0.000131
foldmap_annots,0.00014
state,9.99999999918e-07
smap,4e-06
infer,0.000415
constraints,7.9999999999e-06
foldmap_annots,1.59999999998e-05
state,0.
smap,1.00000000003e-06
infer,0.000375
constraints,8.00000000012e-06
foldmap_annots,1.5e-05
state,1.09999999997e-05
smap,2.00000000006e-06
infer,0.000773
constraints,2.99999999996e-05
foldmap_annots,4.10000000001e-05
state,2.1e-05
smap,2.00000000006e-06
infer,0.001191
constraints,4.79999999999e-05
foldmap_annots,8.00000000001e-05
smap,3.00000000009e-06
infer,0.000267
foldmap_annots,6.99999999987e-06
state,4.29999999997e-05
smap,7.00000000009e-06
infer,0.001553
constraints,9.00000000004e-05
foldmap_annots,0.000124999999999
state,1.90000000001e-05
smap,3.99999999989e-06
infer,0.000726
constraints,2.89999999998e-05
foldmap_annots,5.10000000005e-05
state,1.20000000001e-05
smap,7.0000000002e-06
infer,0.000804
constraints,4.10000000003e-05
foldmap_annots,5.89999999993e-05
state,4e-06
smap,5.00000000003e-06
infer,0.000383
constraints,8.99999999993e-06
foldmap_annots,1.80000000002e-05
state,4.00000000012e-06
smap,4e-06
infer,0.000394
constraints,9.99999999995e-06
foldmap_annots,1.60000000002e-05
state,2.99999999998e-06
smap,4e-06
infer,0.000476
constraints,2.29999999999e-05
foldmap_annots,2e-05
state,1.5e-05
smap,1.10000000002e-05
infer,0.050408
constraints,4.19999999999e-05
foldmap_annots,6.09999999999e-05
state,6.00000000017e-06
smap,6.00000000062e-06
infer,0.000585
constraints,3e-05
foldmap_annots,2.59999999992e-05
state,0.000251
smap,7.99999999996e-05
infer,0.006934
constraints,0.000695999999999
foldmap_annots,0.000576000000001
state,2.99999999998e-06
smap,2.00000000006e-06
infer,0.000462
constraints,1.40000000006e-05
foldmap_annots,1.50000000005e-05
state,0.000156000000001
smap,0.000126999999999
infer,0.007616
constraints,0.000654000000001
foldmap_annots,0.000606000000002
state,4e-06
smap,4.99999999992e-06
infer,0.000445
constraints,1.10000000001e-05
foldmap_annots,1.8e-05
state,9.99999999984e-06
smap,8.99999999993e-06
infer,0.000537
constraints,3.00000000003e-05
foldmap_annots,4.20000000001e-05
state,4.99999999992e-06
smap,4e-06
infer,0.000534
constraints,2.39999999999e-05
foldmap_annots,2.6e-05
state,3.99999999989e-06
smap,2.99999999998e-06
infer,0.000524
constraints,2.49999999999e-05
foldmap_annots,2.7e-05
state,1.99999999995e-06
